File name,label,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Spectral_Centroid,Spectral_Bandwidth,Spectral_Rolloff,Zero_Crossing_Rate,RMS_Energy,D1_Mean,D1_Std,D2_Mean,D2_Std,D3_Mean,D3_Std,A3_Mean,A3_Std,RMS_Envelope_Mean,Hilbert_Envelope_Mean,Max,Mean,Std,Median,Energy,Entropy,MaxFreq1,MaxFreq2,Unnamed: 38,Max.1,Mean.1,Std.1,Median.1,Energy.1,Entropy.1,MaxFreq1.1,MaxFreq2.1,Bispectrum Matrix,source_file
,misfire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.55028036419718,0.022111299554582048,0.4136888637368548,0.0,11335.817188052084,7.561119778022624,1.0,1.0,,,,,,,,,,,94unh_denoised_bispectrum_features.csv
,misfire,-112.21452959771774,72.6469016626309,-14.425957098119484,51.29241676175696,-26.5461458739281,49.7729740390193,-1.5907345046025847,15.11321302302171,1.138115013367219,26.594558609716117,-6.199410075514558,20.71897715347561,-9.450282498225237,5989.2081185229,5043.042953600968,11528.351545842215,0.0640595848880597,0.1402636021375656,6.091708928960378e-06,0.0041497115787333,-0.0003296689758267,0.1057125109024841,-3.6899790127307325e-05,0.0476592732726786,-0.0008895118996522,0.3715241055468518,0.1391134560108184,0.1807676404714584,,,,,,,,,,,,,,,,,,,94unh_denoised_engine_features.csv
,misfire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004188985397027902,95unh_denoised_bispectrum.csv
,misfire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.46298133466046,0.03498013407419792,0.4170801427698681,0.0,11570.427841312,7.598349867591185,1.0,1.0,,,,,,,,,,,95unh_denoised_bispectrum_features.csv
,misfire,-98.43181742617878,74.58339475540397,-16.567023917380148,44.134965099660384,-30.355244236530865,46.11710729141375,-0.7714296285824652,15.661154748421822,3.9364393300644,26.758594276724736,-3.8723832567587286,21.086438054820626,-8.46811184247099,5956.102754342976,5039.514819151865,11458.738672707888,0.065826350946162,0.1541616022586822,4.076530917882484e-06,0.0048333530305977,-4.7859058305573935e-05,0.1162142472165222,0.0005203399839406,0.0524184795563125,-0.0022156867860466,0.4085179266341694,0.153080403804779,0.1998213231563568,,,,,,,,,,,,,,,,,,,95unh_denoised_engine_features.csv
,misfire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0027483526545990624,96unh_denoised_bispectrum.csv
,misfire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.670229310664656,0.010815343531786712,0.101554884896803,0.0,688.9152638882924,7.90227407058327,1.0,78.0,,,,,,,,,,,96unh_denoised_bispectrum_features.csv
,misfire,-158.34715270253258,68.01926596143969,-11.375550704190742,52.97670889985352,-24.087284399801145,48.17116817107903,-1.65762000460876,13.110873361119625,1.640334987339236,24.31722013907373,-6.649408692282717,18.870700209329577,-8.887268094031816,6201.863113564209,5076.092564238825,11765.275186567163,0.0705592434035181,0.0851256996393203,-8.44333138547059e-06,0.0051669048512737,-0.0001626129086302,0.0701219066171836,-0.0003143602568679,0.0318609805842369,-0.0021698756869927,0.2232167458429982,0.0844397842884063,0.1093569993972778,,,,,,,,,,,,,,,,,,,96unh_denoised_engine_features.csv
,misfire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.634795829680964e-05,97unh_denoised_bispectrum.csv
,misfire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.88651338776803,0.0348517831834367,0.6871360035494531,0.0,31265.650411062703,7.1543261185397995,1.0,1.0,,,,,,,,,,,97unh_denoised_bispectrum_features.csv
,misfire,-101.73166075190684,73.15424692030852,-13.935299531883151,52.216805834715245,-25.460523935588142,48.24946900269664,-2.628324841600534,14.704981388749262,1.5331721864028836,26.8110331082386,-6.488380852105632,19.95459053541865,-9.711082744961796,5944.431892312568,5042.739169700362,11475.97947761194,0.0637149770122601,0.1612020134925842,-7.671428397548978e-06,0.0041828595309328,-0.0001727001102232,0.1200758282278176,-0.0003649612563881,0.0580160861641334,-0.0025836609652987,0.4284077339843477,0.1599362939596176,0.2081320285797119,,,,,,,,,,,,,,,,,,,97unh_denoised_engine_features.csv
,misfire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00030238182553624424,98unh_denoised_bispectrum.csv
,misfire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.220550203102505,0.0241360595282968,0.28480979535129,0.0,5396.148406517395,7.725280495511407,1.0,1.0,,,,,,,,,,,98unh_denoised_bispectrum_features.csv
,misfire,-109.62566317519406,65.44706581723057,-18.41500833146437,48.46612158146946,-24.91336437983398,47.52011925076417,-3.599984194957817,9.849749380267472,-1.4802579826489977,23.46078604092128,-6.017121561215415,17.941467014369294,-11.193011695806035,6399.179252924785,4904.089094370159,11876.715751599148,0.1057831656449893,0.1091866716742515,7.1424698656922056e-06,0.0040383468405751,7.058395026696235e-05,0.1097572255736794,-0.000621830255431,0.0530810453644558,-0.0014175159861338,0.3104724092462757,0.1078483611345291,0.1337462216615677,,,,,,,,,,,,,,,,,,,98unh_denoised_engine_features.csv
,misfire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1765152994791335e-06,99unh_denoised_bispectrum.csv
,misfire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.34062362192824,0.0028488705243342734,0.12580465720746495,0.0,1045.881148795323,6.877611960923417,1.0,1.0,,,,,,,,,,,99unh_denoised_bispectrum_features.csv
,misfire,-164.09302370863833,66.27070772602127,-17.055248743603446,44.604517047500536,-21.959891002155143,46.78662584034653,-0.1957948363496142,10.941971526617207,1.9578117964889672,21.385233640120937,-4.327770000814556,16.694566374260106,-7.364732579214817,6021.247766364276,4962.985732257007,11554.6875,0.087373192630597,0.0790212973952293,-4.589099940106358e-07,0.0014274869195242,-0.0002387076354504,0.0563612478959378,-0.0001164676107204,0.024869546988889,-0.0004549177930914,0.2635179122156481,0.077031522989273,0.1004441380500793,,,,,,,,,,,,,,,,,,,99unh_denoised_engine_features.csv
,map_fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004362680691952668,09map_denoised_bispectrum.csv
,map_fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.087638002888816,0.030421287520775882,0.2677257688469455,0.0,4795.325299141162,8.131910468952313,0.0,1.0,,,,,,,,,,,09map_denoised_bispectrum_features.csv
,map_fault,-92.74127892134364,59.9533251034364,-26.366966522295225,63.23226591034146,-27.04802241109822,33.469193549266755,5.655558193836795,8.289406470739507,-9.090347930716362,26.887170540020623,-17.664678091488593,22.17541286629187,-10.898195427885977,6590.858480582987,4679.995834412434,11256.496535181235,0.1437368819962686,0.1177908256649971,8.018334209834675e-07,0.0024542269529981,-0.0002433521003775,0.1548916696371356,-0.0012342749806147,0.1383245277560695,0.0003965496749833,0.2241096973410463,0.1163693517446518,0.1381031274795532,,,,,,,,,,,,,,,,,,,09map_denoised_engine_features.csv
,map_fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002799112960297246,100map_denoised_bispectrum.csv
,map_fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.229974994006,0.05600558239173564,1.0441862650793643,0.0,72222.04399249292,6.746658048144109,11.0,16.0,,,,,,,,,,,100map_denoised_bispectrum_features.csv
,map_fault,-141.9635394125033,80.0659432824157,-38.37591603741493,43.13854460567876,11.561351197194409,36.162231339161245,-4.122704111169449,-7.960503427162935,3.3713855378478126,18.46537877249321,2.9220771244036428,22.293938359264573,3.1610239880591027,4828.598139275574,4552.729831043935,9070.212553304904,0.0776773220948827,0.0949975848197937,-1.963786354334275e-05,0.0111612240465854,-6.953380877663146e-05,0.0651443652535583,0.0005743685600068,0.0773272656465607,-0.0007538450750672,0.2582044554232771,0.0934155136346817,0.1154311224818229,,,,,,,,,,,,,,,,,,,100map_denoised_engine_features.csv
,map_fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008641209321706274,101map_denoised_bispectrum.csv
,map_fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.95026882836495,0.034097298559332766,0.3537209776930963,0.0,8340.744061363108,8.09444222650589,1.0,1.0,,,,,,,,,,,101map_denoised_bispectrum_features.csv
,map_fault,-133.92633513186567,55.46861771334918,-43.16408516834588,37.446614873707695,10.397550511535112,38.320319600044286,-0.17960007943354,-5.457454541469343,7.740004590253024,23.404935873069224,8.594415155202016,25.186311269126563,6.557586657829643,5559.178658795124,4798.883730035938,10363.272921108744,0.0856376599147121,0.1053135246038436,-1.7727601270030587e-06,0.0166957301872767,6.660730057520476e-05,0.0893499322203905,-0.0003302351899167,0.0824573818966066,0.0019697898593392,0.296542497189816,0.1025716811418533,0.1275410056114196,,,,,,,,,,,,,,,,,,,101map_denoised_engine_features.csv
,map_fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007449310532678936,102map_denoised_bispectrum.csv
,map_fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.2141433962166,0.04038882077506883,3.623359685997956,0.0,867247.5882501581,3.5633325570895575,1.0,1.0,,,,,,,,,,,102map_denoised_bispectrum_features.csv
,map_fault,-188.34341096581645,69.10755049326585,-35.49543918353592,40.0661604255131,15.350724371573744,39.706725264863344,-0.109421392281642,-1.9411381625028343,9.212588868457283,22.55236492323989,7.986753845694153,23.06874838980095,7.134780210823786,4757.968704062163,4624.241581861118,9303.138326226011,0.0676337203491471,0.1089743971824646,1.2764504482698048e-07,0.0092345877400848,0.0001370835840804,0.041910894939743,3.652527402486621e-05,0.0424800233058329,-0.0032251575985098,0.3984075912882714,0.1055601015686988,0.1391003578901291,,,,,,,,,,,,,,,,,,,102map_denoised_engine_features.csv
,map_fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00023240947306663677,103map_denoised_bispectrum.csv
,map_fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.0351063084971,0.02894694890477916,2.290252613271363,0.0,346499.32591047947,4.219702771351567,1.0,1.0,,,,,,,,,,,103map_denoised_bispectrum_features.csv
,map_fault,-190.5141153368824,74.32811247769652,-26.397950959502975,43.1219265123551,21.66869464941133,45.81229095980974,1.6782062995762583,-2.323046977368907,8.240963831421427,21.72672599521623,10.034348755060906,23.058316735445896,7.413935702135905,4182.852987303684,4529.008335634808,8609.608208955224,0.0441753981210021,0.1567333489656448,-1.3773692834030673e-05,0.0110832292872513,-2.7563377474591075e-06,0.0406881914066419,-0.0001470624726375,0.0387268541649723,0.0031351017146567,0.5306818680017639,0.1511335670948028,0.2022062540054321,,,,,,,,,,,,,,,,,,,103map_denoised_engine_features.csv
,map_fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010015650403549746,104map_denoised_bispectrum.csv
,map_fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.79346648816136,0.03699059965686022,2.1508620631579904,0.0,305646.76188692526,5.926676284596156,1.0,1.0,,,,,,,,,,,104map_denoised_bispectrum_features.csv
,map_fault,-153.7162874921985,68.00667358471974,-36.88033425825466,37.3671226024556,16.5747436717662,41.43030020629709,-0.8869603585181997,-2.8530406869249894,7.388725194481123,22.685577253982107,9.853768836171344,22.937424034573077,6.449069741489518,4811.756496474866,4703.784777159806,9567.747201492535,0.0603948727345415,0.1372141987085342,1.7737632473882847e-05,0.0144250570137119,-4.648060159965571e-05,0.0585283434835486,0.0001968480762125,0.0610590626842471,-0.0065310050584757,0.4572127764769163,0.1336212456226349,0.1754359006881714,,,,,,,,,,,,,,,,,,,104map_denoised_engine_features.csv
,map_fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008571734637769777,105map_denoised_bispectrum.csv
,map_fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.564995906217092,0.0694136204947073,0.4464135869653956,0.0,13480.821592000135,8.303057903524731,1.0,23.0,,,,,,,,,,,105map_denoised_bispectrum_features.csv
,map_fault,-115.4088437982072,56.8349289677459,-42.22978576261281,33.08709972683099,11.429289835495895,41.1513547917593,-2.6920107941463622,-1.101500277237466,4.443710461504789,23.232886058506235,9.195836420578956,22.550713323325148,7.457289120751885,5619.626937254487,4854.388605682783,10724.930037313432,0.0838240438432835,0.1263126283884048,1.3499110834736622e-06,0.0268838557886872,-6.623578898543282e-05,0.0965415610127006,0.0003109947548174,0.0903722066356507,-0.0040709384158143,0.3534693288905177,0.1230658739805221,0.1535725891590118,,,,,,,,,,,,,,,,,,,105map_denoised_engine_features.csv
,map_fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003928972872156614,106map_denoised_bispectrum.csv
,map_fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.278838066968454,0.035213349356132725,0.19770943003863303,0.0,2663.690035075415,8.707649247759084,2.0,2.0,,,,,,,,,,,106map_denoised_bispectrum_features.csv
,map_fault,-110.70107231813638,78.38655849490124,0.7184675507856826,25.826526978540453,-1.378525791672785,18.5643907302763,-6.237772081672275,1.4993483838102255,0.1804568079078814,9.845523850627686,-9.884607225557737,9.022094886475587,-5.651988835840578,6792.663178069012,5641.901900018253,12857.992404051172,0.0933720765591684,0.0910252556204795,3.3954235194464755e-05,0.0514988038327873,0.0002179544844417,0.0839767374355935,0.0001128448175591,0.0568936019060801,-0.0014653252314336,0.2013990906762009,0.0883263796567916,0.1040197983384132,,,,,,,,,,,,,,,,,,,106map_denoised_engine_features.csv
,map_fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03506959248411837,107map_denoised_bispectrum.csv
,map_fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.402767430720928,0.05997671347290003,0.25107208363368205,0.0,4401.135309854774,8.837244869918685,1.0,1.0,,,,,,,,,,,107map_denoised_bispectrum_features.csv
,map_fault,-90.11006835113218,73.58234870299981,-3.628487925983425,25.116414156287508,-7.369845710278344,15.966630626503706,-6.646476887258947,2.5298470628589107,2.152915820016501,11.902623433712211,-7.610136451227123,10.349731819512094,-4.591952390371618,6878.332915265533,5602.433170336592,13038.945895522387,0.1003725096615138,0.0998541936278343,1.558254505885011e-05,0.053683267273176,0.0003390446051177,0.105803173013945,-0.0002427865440909,0.0744026830135151,-0.0024761858194473,0.2050822627922937,0.0964003354310989,0.1114366203546524,,,,,,,,,,,,,,,,,,,107map_denoised_engine_features.csv
,map_fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01728762842915429,108map_denoised_bispectrum.csv
,map_fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7773777617532405,0.04904948034379812,0.20969899958572807,0.0,3063.321045226133,8.798181532833649,1.0,4.0,,,,,,,,,,,108map_denoised_bispectrum_features.csv
,map_fault,-110.03896737592731,73.4546212321765,-6.015650524023203,23.88468155787056,-8.307900172036717,16.294769056251198,-7.615773068172818,0.400600131456552,1.803288237435709,10.971893699961605,-4.729751801565681,11.798952122502527,-4.612200120174699,6727.604276514513,5413.712335379719,12583.23893923241,0.095703125,0.0954263135790824,9.032282876978546e-06,0.0473415778132465,0.000237277498162,0.1027801651770809,-0.0002838670843378,0.0692396599433003,-0.0032072998216368,0.2031989996890209,0.0917858332395553,0.1069298833608627,,,,,,,,,,,,,,,,,,,108map_denoised_engine_features.csv
,map_fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008338333610939903,109map_denoised_bispectrum.csv
,map_fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.7721503821548,0.05670129632355336,0.5298458664611616,0.0,18754.724460190857,8.52155786572392,1.0,1.0,,,,,,,,,,,109map_denoised_bispectrum_features.csv
,map_fault,-103.95861279543534,71.88651381125088,0.1795755852341464,22.661190687582785,-7.377964543518161,20.08914363414261,-5.372654610565412,4.192440925789906,4.298632383552807,12.880311071695075,-5.100735725045618,12.284038166883224,-3.0254641437525294,6920.1834341383765,5603.278983318557,13017.95708955224,0.0943007479344349,0.1025758907198906,9.807705988891684e-05,0.0522316595070216,0.0001683200925351,0.1021840464295003,-0.0003141509340062,0.0633382080627915,-0.0027320129509979,0.2348520755333987,0.0989946946501731,0.1158190816640853,,,,,,,,,,,,,,,,,,,109map_denoised_engine_features.csv
,map_fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.626742664149212e-05,10map_denoised_bispectrum.csv
,map_fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.65065594873053,0.00974669265466534,0.1348223742103138,0.0,1206.8519914167507,7.724356744458975,1.0,1.0,,,,,,,,,,,10map_denoised_bispectrum_features.csv
,map_fault,-133.3590837982763,58.73701477060632,-22.9548884084428,60.38591378848072,-21.382983615056933,28.8101337498708,7.525526300143298,2.8843967533697006,-7.399341740400048,22.782227973774354,-13.765454315847506,20.399085096252257,-6.067992883986462,6373.156349693367,4674.784555411478,10985.740938166313,0.1370643989872068,0.084469273686409,-1.8563228459294644e-06,0.0010377267235352,-2.8357757167044852e-05,0.1016298135234499,0.0003676453252561,0.0966559637809984,-0.0013598261518233,0.2146534196177741,0.0834122896194458,0.1013446450233459,,,,,,,,,,,,,,,,,,,10map_denoised_engine_features.csv
,map_fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05303643416743412,110map_denoised_bispectrum.csv
,map_fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.3954129334901,0.05580835724121355,1.3664390845988947,0.0,123529.48599427845,7.9564726205350205,1.0,1.0,,,,,,,,,,,110map_denoised_bispectrum_features.csv
,map_fault,-114.08040388677684,63.62530010758126,-0.817758290952057,22.88224385553652,-9.163906012016955,21.354875191578824,-3.760569943642507,4.644109605031632,4.984429925830014,15.381705559039505,-6.071466744406522,13.51944078753825,-0.2666611100049358,7248.526786304816,5612.716245746988,13358.87526652452,0.0982507246135394,0.0987970530986785,4.421082660504106e-05,0.0532418344384355,0.0002148493826269,0.0996486011087084,-0.00064508412829,0.0601978559842909,-0.0027410886504526,0.2532818029456654,0.0943372622132301,0.1094449087977409,,,,,,,,,,,,,,,,,,,110map_denoised_engine_features.csv
,map_fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01515015938298138,111map_denoised_bispectrum.csv
,map_fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.79513393812053,0.031141641500979447,0.1402338928783368,0.0,1362.9440040952447,8.792123871206037,1.0,1.0,,,,,,,,,,,111map_denoised_bispectrum_features.csv
,map_fault,-124.24421632467124,69.19398470766376,2.0622049513339307,28.063907015396023,-9.179026635884322,22.39641213536995,-6.633875355103214,2.5572053679421405,2.8455916046013456,11.237703946080108,-9.035677439187134,10.471312735943677,-3.08401702597531,7091.200653395412,5518.407928108722,13080.073960554371,0.0950711703757995,0.0788155123591423,-6.097421840324276e-08,0.048589565854209,-0.0006110076916302,0.0937584270275608,5.836026780145512e-05,0.055118641166253,-0.0017841406502044,0.1453110176599737,0.0744365379214286,0.0825252085924148,,,,,,,,,,,,,,,,,,,111map_denoised_engine_features.csv
,map_fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014101766711271104,112map_denoised_bispectrum.csv
,map_fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.063789665857247,0.05749811144387791,0.28373141314894196,0.0,5535.53681122287,8.683103055186313,1.0,2.0,,,,,,,,,,,112map_denoised_bispectrum_features.csv
,map_fault,-112.71816563870011,68.4885773518095,-1.7003976993635987,27.067606160067477,-11.822341421482175,20.26639754545532,-4.931828186211036,1.6242419598408449,4.38006905060343,13.143569638343534,-8.435823861212414,12.467980011078716,-4.07233629825676,6970.513962143427,5438.519933246865,12964.785447761196,0.0929754131130064,0.0900815203785896,0.0001071146336105,0.0480681006839079,0.0002834379007381,0.107056588787765,0.0003990485909651,0.0673118590194588,-0.0022751143295261,0.1744981494581325,0.0852366834878921,0.0954392254352569,,,,,,,,,,,,,,,,,,,112map_denoised_engine_features.csv
,map_fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007323788213126651,113map_denoised_bispectrum.csv
,map_fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.969190298297498,0.03992620033338794,0.23597602570443985,0.0,3783.2065484242385,8.530948415446534,1.0,75.0,,,,,,,,,,,113map_denoised_bispectrum_features.csv
,map_fault,-126.14587019724796,64.0693636019046,-2.493366003834656,28.66561763782283,-7.475895520540167,23.9888147013217,-1.9374387763112024,4.004198532893853,5.018981440767508,14.446028567753151,-8.69136442691938,12.49926383344721,-1.7139958786515317,7075.865351028686,5516.409471987794,13072.028251599148,0.0906797624600213,0.0882552191615104,-8.47389814498459e-05,0.049650702820888,0.0003984811311914,0.0944714416474061,-1.1235878291488291e-05,0.0609400497129524,-0.0026403959104682,0.1886167391164321,0.0839195474982261,0.0972024425864219,,,,,,,,,,,,,,,,,,,113map_denoised_engine_features.csv
,map_fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018009191764667767,114map_denoised_bispectrum.csv
,map_fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.47409463713161,0.04936647225881276,0.33528545463087056,0.0,7585.951204089286,8.441568206230157,1.0,1.0,,,,,,,,,,,114map_denoised_bispectrum_features.csv
,map_fault,-126.52988537284992,66.76934461596616,0.2822616927236869,27.08571739362941,-6.61188767251797,25.000825808030864,-2.182294560341439,3.385659929874571,5.093739144796307,15.12079334737945,-8.307225611426148,13.305081630405894,-0.3873429006009991,6980.62849973103,5555.799151005925,13037.496668443497,0.0792754281050106,0.097829595208168,-2.8634438099599103e-05,0.0539886754328296,0.00031773384198,0.0970596099309984,2.1219591284008166e-05,0.0583623390662752,-0.0024946460799699,0.2193680760965381,0.0934506356716156,0.1108535677194595,,,,,,,,,,,,,,,,,,,114map_denoised_engine_features.csv
,map_fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010197318212347997,115map_denoised_bispectrum.csv
,map_fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.23298858112034,0.05138437157545373,0.37539995741267024,0.0,9482.356498665886,8.34699613793702,76.0,76.0,,,,,,,,,,,115map_denoised_bispectrum_features.csv
,map_fault,-121.73097754038038,68.2775301208406,-2.75551589668852,28.87163575702973,-11.238167963689456,22.964438705412377,-3.631609472516081,2.270957742630644,2.9702843507022534,15.685519211390323,-7.819444871599144,13.506239273495996,-1.3729933019405312,6837.036982557564,5419.844877666487,12873.734008528783,0.085891691098081,0.088097758591175,-2.6603918362168564e-05,0.0417366407233252,-0.000191148500149,0.1022045900581659,-0.0001656273995804,0.0631164913409099,-0.0022954691122762,0.1817538751836265,0.083730511367321,0.0959833338856697,,,,,,,,,,,,,,,,,,,115map_denoised_engine_features.csv
,map_fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010177229394389649,116map_denoised_bispectrum.csv
,map_fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.688436178453408,0.0660987834528984,0.3882071116535271,0.0,10242.470123738494,8.526553895379466,75.0,76.0,,,,,,,,,,,116map_denoised_bispectrum_features.csv
,map_fault,-111.63808808825247,68.381298776566,-3.4078158410951085,26.838096165035733,-12.913729424861131,21.46342814153895,-3.998787766781384,2.255376431910177,2.2962251572557437,15.212079884231148,-9.914137268736232,11.925882553515905,-2.6954665787132863,6918.320670528965,5403.344252746391,12898.720682302772,0.0904288546108742,0.0928278714418411,-5.306434296160349e-05,0.046915622280957,-0.0001127861328756,0.1127405179149442,-0.0005008991252545,0.0722525402357403,-0.0034555718269231,0.177892549789948,0.0878496021032333,0.0983808487653732,,,,,,,,,,,,,,,,,,,116map_denoised_engine_features.csv
,map_fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006902935640516775,117map_denoised_bispectrum.csv
,map_fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.45848464729199,0.043903297888238185,0.2418304536579625,0.0,3989.984944130247,8.600971108209794,3.0,3.0,,,,,,,,,,,117map_denoised_bispectrum_features.csv
,map_fault,-124.30125943728596,72.46866197997076,-2.466675421540421,28.162029048060106,-9.713986710371604,22.062775805957266,-5.400973524652462,1.7924024038687434,2.099457118266904,12.664788815387968,-7.429689123030408,10.566489009190716,-3.494078371595401,6697.521129013599,5391.154247936435,12562.150186567163,0.0837886460554371,0.087385319173336,1.378373781017932e-05,0.0444759907295429,-0.000262612975494,0.0912927004921139,-0.0002582739172475,0.0584448482924198,-0.0023790996966421,0.1948763984843488,0.0836053490638732,0.0973730981349945,,,,,,,,,,,,,,,,,,,117map_denoised_engine_features.csv
,map_fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020268685021918705,118map_denoised_bispectrum.csv
,map_fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.328114890787763,0.05862613633600995,0.2724668165330624,0.0,5130.368622549789,8.713869961830094,1.0,75.0,,,,,,,,,,,118map_denoised_bispectrum_features.csv
,map_fault,-117.7910641918172,64.40761357772891,-7.031864883250522,26.85271380667815,-10.624488818231056,21.02244383226509,-5.389971651040848,2.051704319382931,2.546341201381622,13.00341911539493,-6.603004555681465,11.00032997325378,-3.2835842102545945,6986.708263435844,5419.392466144665,12936.50053304904,0.0904351012793177,0.0866025611758232,3.139017879176094e-05,0.0463954951065785,0.0003943163639899,0.1022251714228012,0.0005867256899887,0.0648596309985414,-0.0031272061022205,0.1679771700191514,0.0819568186998367,0.0927036926150322,,,,,,,,,,,,,,,,,,,118map_denoised_engine_features.csv
,map_fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0485865038130053,119map_denoised_bispectrum.csv
,map_fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.129843594118448,0.05838650972515783,0.24987088024990411,0.0,4348.959504397782,8.775383001146686,1.0,82.0,,,,,,,,,,,119map_denoised_bispectrum_features.csv
,map_fault,-119.02252071840508,60.60699176432722,-9.47695680865272,23.38107030380762,-11.956226791506618,18.937108936788608,-6.09507402738965,1.8570009353997787,1.514241192566654,14.386359069071592,-5.114464220626657,13.233615723661616,-0.8318523307330988,7187.299423325161,5468.937669499094,13214.60221215352,0.0963954640858208,0.0826985388994216,3.0348335292275896e-05,0.0489123198578887,-0.0005741819353487,0.097166376212687,-0.0002563586603915,0.0618129464860433,-0.0029305058765074,0.1575546923241182,0.0780273452401161,0.0873283296823501,,,,,,,,,,,,,,,,,,,119map_denoised_engine_features.csv
,map_fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009636722024992483,11map_denoised_bispectrum.csv
,map_fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.790479849290488,0.028112448170274543,0.2532905103184712,0.0,4289.6442689538,7.9795314388709295,0.0,1.0,,,,,,,,,,,11map_denoised_bispectrum_features.csv
