Time(s),OriginalSignal,AmplitudeEnvelope
1.492375000000000007e+00,1.296081542968750000e-01,9.060064224598515792e-02
1.492395833333333366e+00,1.195068359375000000e-01,9.061256707637806163e-02
1.492416666666666725e+00,9.295654296875000000e-02,9.062448911581749700e-02
1.492437500000000083e+00,6.262207031250000000e-02,9.063640835946050467e-02
1.492458333333333442e+00,3.381347656250000000e-02,9.064832480241016843e-02
1.492479166666666579e+00,3.173828125000000000e-03,9.066023843971061924e-02
1.492499999999999938e+00,-2.230834960937500000e-02,9.067214926634105387e-02
1.492520833333333297e+00,-4.183959960937500000e-02,9.068405727720900422e-02
1.492541666666666655e+00,-4.040527343750000000e-02,9.069596246714344001e-02
1.492562500000000014e+00,-1.419067382812500000e-02,9.070786483089175734e-02
1.492583333333333373e+00,3.112792968750000000e-02,9.071976436312285952e-02
1.492604166666666732e+00,1.014404296875000000e-01,9.073166105843649687e-02
1.492625000000000091e+00,1.523132324218750000e-01,9.074355491137658936e-02
1.492645833333333227e+00,1.810302734375000000e-01,9.075544591644300885e-02
1.492666666666666586e+00,2.149963378906250000e-01,9.076733406810040539e-02
1.492687499999999945e+00,2.433166503906250000e-01,9.077921936078561793e-02
1.492708333333333304e+00,2.942199707031250000e-01,9.079110178891527938e-02
1.492729166666666663e+00,3.720092773437500000e-01,9.080298134689729350e-02
1.492750000000000021e+00,4.543457031250000000e-01,9.081485802914628092e-02
1.492770833333333380e+00,5.487976074218750000e-01,9.082673183010597784e-02
1.492791666666666739e+00,5.684509277343750000e-01,9.083860274427456305e-02
1.492812500000000098e+00,5.026245117187500000e-01,9.085047076623169182e-02
1.492833333333333234e+00,3.982238769531250000e-01,9.086233589065852156e-02
1.492854166666666593e+00,2.299194335937500000e-01,9.087419811234766220e-02
1.492874999999999952e+00,1.185302734375000000e-01,9.088605742620360639e-02
1.492895833333333311e+00,7.476806640625000000e-02,9.089791382723046154e-02
1.492916666666666670e+00,1.782226562500000000e-02,9.090976731051449156e-02
1.492937500000000028e+00,-2.169799804687500000e-02,9.092161787120867089e-02
1.492958333333333387e+00,-5.230712890625000000e-02,9.093346550452130472e-02
1.492979166666666746e+00,-7.962036132812500000e-02,9.094531020570605084e-02
1.493000000000000105e+00,-7.421875000000000000e-02,9.095715197005108110e-02
1.493020833333333242e+00,-3.723144531250000000e-02,9.096899079286790979e-02
1.493041666666666600e+00,-3.329467773437500000e-02,9.098082666948141550e-02
1.493062499999999959e+00,-6.170654296875000000e-02,9.099265959522644109e-02
1.493083333333333318e+00,-9.051513671875000000e-02,9.100448956545198476e-02
1.493104166666666677e+00,-1.341857910156250000e-01,9.101631657552744503e-02
1.493125000000000036e+00,-1.600646972656250000e-01,9.102814062084717273e-02
1.493145833333333394e+00,-1.640625000000000000e-01,9.103996169683151174e-02
1.493166666666666753e+00,-1.733093261718750000e-01,9.105177979892357942e-02
1.493187499999999890e+00,-1.798400878906250000e-01,9.106359492258613020e-02
1.493208333333333249e+00,-1.946105957031250000e-01,9.107540706329947389e-02
1.493229166666666607e+00,-2.215576171875000000e-01,9.108721621656150347e-02
1.493249999999999966e+00,-2.494812011718750000e-01,9.109902237789013757e-02
1.493270833333333325e+00,-2.821655273437500000e-01,9.111082554282615154e-02
1.493291666666666684e+00,-3.007202148437500000e-01,9.112262570693627217e-02
1.493312500000000043e+00,-3.023376464843750000e-01,9.113442286581262264e-02
1.493333333333333401e+00,-2.994384765625000000e-01,9.114621701507001628e-02
1.493354166666666760e+00,-2.865905761718750000e-01,9.115800815034093285e-02
1.493374999999999897e+00,-2.614135742187500000e-01,9.116979626726789965e-02
1.493395833333333256e+00,-2.238464355468750000e-01,9.118158136149479009e-02
1.493416666666666615e+00,-1.849975585937500000e-01,9.119336342865619338e-02
1.493437499999999973e+00,-1.450195312500000000e-01,9.120514246436593753e-02
1.493458333333333332e+00,-1.631164550781250000e-01,9.121691846420899863e-02
1.493479166666666691e+00,-2.486267089843750000e-01,9.122869142374467888e-02
1.493500000000000050e+00,-3.428649902343750000e-01,9.124046133852196927e-02
1.493520833333333409e+00,-4.617614746093750000e-01,9.125222820410418267e-02
1.493541666666666767e+00,-4.625244140625000000e-01,9.126399201609103340e-02
1.493562499999999904e+00,-3.235168457031250000e-01,9.127575277013121047e-02
1.493583333333333263e+00,-2.364196777343750000e-01,9.128751046191574403e-02
1.493604166666666622e+00,-1.692810058593750000e-01,9.129926508715463518e-02
1.493624999999999980e+00,-1.069946289062500000e-01,9.131101664154980813e-02
1.493645833333333339e+00,-8.261108398437500000e-02,9.132276512077071307e-02
1.493666666666666698e+00,-8.953857421875000000e-02,9.133451052043431440e-02
1.493687500000000057e+00,-1.403198242187500000e-01,9.134625283609382196e-02
1.493708333333333416e+00,-1.462707519531250000e-01,9.135799206323945432e-02
1.493729166666666774e+00,-1.051330566406250000e-01,9.136972819730405926e-02
1.493749999999999911e+00,-7.775878906250000000e-02,9.138146123366365503e-02
1.493770833333333270e+00,-4.476928710937500000e-02,9.139319116763089390e-02
1.493791666666666629e+00,-3.860473632812500000e-02,9.140491799445053800e-02
1.493812499999999988e+00,-6.851196289062500000e-02,9.141664170930348388e-02
1.493833333333333346e+00,-1.053771972656250000e-01,9.142836230732093172e-02
1.493854166666666705e+00,-1.596984863281250000e-01,9.144007978360388367e-02
1.493875000000000064e+00,-2.299194335937500000e-01,9.145179413324451556e-02
1.493895833333333423e+00,-3.141174316406250000e-01,9.146350535134728510e-02
1.493916666666666559e+00,-4.226684570312500000e-01,9.147521343305153874e-02
1.493937499999999918e+00,-5.555419921875000000e-01,9.148691837355620027e-02
1.493958333333333277e+00,-6.429443359375000000e-01,9.149862016814427901e-02
1.493979166666666636e+00,-6.805725097656250000e-01,9.151031881220551834e-02
1.493999999999999995e+00,-7.021179199218750000e-01,9.152201430125031512e-02
1.494020833333333353e+00,-6.889953613281250000e-01,9.153370663091868475e-02
1.494041666666666712e+00,-6.770629882812500000e-01,9.154539579698418861e-02
1.494062500000000071e+00,-6.686401367187500000e-01,9.155708179535600177e-02
1.494083333333333430e+00,-6.296997070312500000e-01,9.156876462208370093e-02
1.494104166666666567e+00,-5.673217773437500000e-01,9.158044427336277382e-02
1.494124999999999925e+00,-4.669189453125000000e-01,9.159212074554193284e-02
1.494145833333333284e+00,-3.216552734375000000e-01,9.160379403512944330e-02
1.494166666666666643e+00,-1.419067382812500000e-01,9.161546413879678719e-02
1.494187500000000002e+00,7.882690429687500000e-02,9.162713105337889907e-02
1.494208333333333361e+00,2.256469726562500000e-01,9.163879477586686639e-02
1.494229166666666719e+00,2.878723144531250000e-01,9.165045530339005486e-02
1.494250000000000078e+00,3.265686035156250000e-01,9.166211263318869984e-02
1.494270833333333437e+00,3.099670410156250000e-01,9.167376676258461032e-02
1.494291666666666574e+00,3.114318847656250000e-01,9.168541768895331623e-02
1.494312499999999932e+00,3.370361328125000000e-01,9.169706540970365416e-02
1.494333333333333291e+00,3.228759765625000000e-01,9.170870992226412555e-02
1.494354166666666650e+00,2.849426269531250000e-01,9.172035122407709573e-02
1.494375000000000009e+00,1.936645507812500000e-01,9.173198931259743394e-02
1.494395833333333368e+00,3.747558593750000000e-02,9.174362418529614926e-02
1.494416666666666726e+00,-1.593322753906250000e-01,9.175525583966978593e-02
1.494437500000000085e+00,-4.085083007812500000e-01,9.176688427325578601e-02
1.494458333333333444e+00,-5.380859375000000000e-01,9.177850948365257056e-02
1.494479166666666581e+00,-5.307312011718750000e-01,9.179013146853502725e-02
1.494499999999999940e+00,-4.788513183593750000e-01,9.180175022565990883e-02
1.494520833333333298e+00,-3.343811035156250000e-01,9.181336575286155877e-02
1.494541666666666657e+00,-2.647399902343750000e-01,9.182497804803692321e-02
1.494562500000000016e+00,-2.848815917968750000e-01,9.183658710912658008e-02
1.494583333333333375e+00,-2.693176269531250000e-01,9.184819293409783592e-02
1.494604166666666734e+00,-2.584838867187500000e-01,9.185979552093932743e-02
1.494625000000000092e+00,-2.242431640625000000e-01,9.187139486766562890e-02
1.494645833333333229e+00,-1.522216796875000000e-01,9.188299097232387191e-02
1.494666666666666588e+00,-8.682250976562500000e-02,9.189458383299912991e-02
1.494687499999999947e+00,-1.834106445312500000e-02,9.190617344781810971e-02
1.494708333333333306e+00,5.953979492187500000e-02,9.191775981494862413e-02
1.494729166666666664e+00,1.412658691406250000e-01,9.192934293259989731e-02
1.494750000000000023e+00,2.312927246093750000e-01,9.194092279902225939e-02
1.494770833333333382e+00,3.291015625000000000e-01,9.195249941250789594e-02
1.494791666666666741e+00,3.806762695312500000e-01,9.196407277139108383e-02
1.494812500000000099e+00,3.812255859375000000e-01,9.197564287404672023e-02
1.494833333333333236e+00,3.549804687500000000e-01,9.198720971888520170e-02
1.494854166666666595e+00,2.864074707031250000e-01,9.199877330434594325e-02
1.494874999999999954e+00,2.044677734375000000e-01,9.201033362889197986e-02
1.494895833333333313e+00,1.098937988281250000e-01,9.202189069100796814e-02
1.494916666666666671e+00,-2.597045898437500000e-02,9.203344448920179610e-02
1.494937500000000030e+00,-1.982421875000000000e-01,9.204499502201210492e-02
1.494958333333333389e+00,-3.171997070312500000e-01,9.205654228801903038e-02
1.494979166666666748e+00,-3.788146972656250000e-01,9.206808628585126664e-02
1.495000000000000107e+00,-4.233398437500000000e-01,9.207962701418848095e-02
1.495020833333333243e+00,-4.272460937500000000e-01,9.209116447176067533e-02
1.495041666666666602e+00,-4.515380859375000000e-01,9.210269865734746486e-02
1.495062499999999961e+00,-5.001831054687500000e-01,9.211422956977795284e-02
1.495083333333333320e+00,-5.226745605468750000e-01,9.212575720793722556e-02
1.495104166666666679e+00,-5.321350097656250000e-01,9.213728157077595571e-02
1.495125000000000037e+00,-5.228576660156250000e-01,9.214880265732204589e-02
1.495145833333333396e+00,-4.877624511718750000e-01,9.216032046669091204e-02
1.495166666666666755e+00,-4.380493164062500000e-01,9.217183499809376845e-02
1.495187499999999892e+00,-3.699340820312500000e-01,9.218334625084531608e-02
1.495208333333333250e+00,-2.839050292968750000e-01,9.219485422436961286e-02
1.495229166666666609e+00,-1.806945800781250000e-01,9.220635891820480601e-02
1.495249999999999968e+00,-5.581665039062500000e-02,9.221786033200661536e-02
1.495270833333333327e+00,9.075927734375000000e-02,9.222935846555078976e-02
1.495291666666666686e+00,1.959228515625000000e-01,9.224085331873106697e-02
1.495312500000000044e+00,2.544250488281250000e-01,9.225234489155050011e-02
1.495333333333333403e+00,2.963562011718750000e-01,9.226383318410659451e-02
1.495354166666666762e+00,3.041381835937500000e-01,9.227531819657368295e-02
1.495374999999999899e+00,3.154602050781250000e-01,9.228679992918559227e-02
1.495395833333333258e+00,3.323364257812500000e-01,9.229827838222046110e-02
1.495416666666666616e+00,3.203735351562500000e-01,9.230975355598894372e-02
1.495437499999999975e+00,2.869262695312500000e-01,9.232122545082288578e-02
1.495458333333333334e+00,2.537841796875000000e-01,9.233269406706351434e-02
1.495479166666666693e+00,2.178039550781250000e-01,9.234415940504905884e-02
1.495500000000000052e+00,1.728515625000000000e-01,9.235562146510507830e-02
1.495520833333333410e+00,1.228942871093750000e-01,9.236708024753752244e-02
1.495541666666666769e+00,4.534912109375000000e-02,9.237853575263003936e-02
1.495562499999999906e+00,-6.167602539062500000e-02,9.238998798064650131e-02
1.495583333333333265e+00,-1.845092773437500000e-01,9.240143693183910933e-02
1.495604166666666623e+00,-3.289489746093750000e-01,9.241288260646010611e-02
1.495624999999999982e+00,-4.212036132812500000e-01,9.242432500477755497e-02
1.495645833333333341e+00,-4.532165527343750000e-01,9.243576412709110512e-02
1.495666666666666700e+00,-4.645690917968750000e-01,9.244719997374402365e-02
1.495687500000000059e+00,-4.343261718750000000e-01,9.245863254513110585e-02
1.495708333333333417e+00,-4.028320312500000000e-01,9.247006184170432352e-02
1.495729166666666776e+00,-3.729553222656250000e-01,9.248148786397696053e-02
1.495749999999999913e+00,-3.060607910156250000e-01,9.249291061252755408e-02
1.495770833333333272e+00,-2.101745605468750000e-01,9.250433008800508505e-02
1.495791666666666631e+00,-1.433715820312500000e-01,9.251574629113022696e-02
1.495812499999999989e+00,-1.054687500000000000e-01,9.252715922269133531e-02
1.495833333333333348e+00,-7.363891601562500000e-02,9.253856888353674537e-02
1.495854166666666707e+00,-6.210327148437500000e-02,9.254997527456772233e-02
1.495875000000000066e+00,-2.655029296875000000e-02,9.256137839673578283e-02
1.495895833333333425e+00,3.585815429687500000e-02,9.257277825104440194e-02
1.495916666666666561e+00,9.152221679687500000e-02,9.258417483855380103e-02
1.495937499999999920e+00,1.502990722656250000e-01,9.259556816038522209e-02
1.495958333333333279e+00,2.019653320312500000e-01,9.260695821772220448e-02
1.495979166666666638e+00,2.418518066406250000e-01,9.261834501180936374e-02
1.495999999999999996e+00,2.818298339843750000e-01,9.262972854395032374e-02
1.496020833333333355e+00,3.181152343750000000e-01,9.264110881550395582e-02
1.496041666666666714e+00,3.422851562500000000e-01,9.265248582788045140e-02
1.496062500000000073e+00,3.544921875000000000e-01,9.266385958253708921e-02
1.496083333333333432e+00,3.549499511718750000e-01,9.267523008097178217e-02
1.496104166666666568e+00,3.412475585937500000e-01,9.268659732471590251e-02
1.496124999999999927e+00,3.195800781250000000e-01,9.269796131532531680e-02
1.496145833333333286e+00,2.892456054687500000e-01,9.270932205437185103e-02
1.496166666666666645e+00,2.446289062500000000e-01,9.272067954343359009e-02
1.496187500000000004e+00,1.864013671875000000e-01,9.273203378408620412e-02
1.496208333333333362e+00,1.099548339843750000e-01,9.274338477789477453e-02
1.496229166666666721e+00,1.358032226562500000e-02,9.275473252640621669e-02
1.496250000000000080e+00,-1.007080078125000000e-01,9.276607703114456149e-02
1.496270833333333439e+00,-2.349853515625000000e-01,9.277741829361098314e-02
1.496291666666666575e+00,-3.063659667968750000e-01,9.278875631528864243e-02
1.496312499999999934e+00,-3.070068359375000000e-01,9.280009109765212372e-02
1.496333333333333293e+00,-2.779846191406250000e-01,9.281142264217683013e-02
1.496354166666666652e+00,-1.958923339843750000e-01,9.282275095034685231e-02
1.496375000000000011e+00,-1.372680664062500000e-01,9.283407602365990885e-02
1.496395833333333369e+00,-1.078491210937500000e-01,9.284539786362940028e-02
1.496416666666666728e+00,-4.943847656250000000e-02,9.285671647178392329e-02
1.496437500000000087e+00,2.026367187500000000e-02,9.286803184967021285e-02
1.496458333333333224e+00,7.296752929687500000e-02,9.287934399885619530e-02
1.496479166666666583e+00,1.117248535156250000e-01,9.289065292093219572e-02
1.496499999999999941e+00,1.367187500000000000e-01,9.290195861750739914e-02
1.496520833333333300e+00,1.409301757812500000e-01,9.291326109020477120e-02
1.496541666666666659e+00,1.538085937500000000e-01,9.292456034065517401e-02
1.496562500000000018e+00,1.744995117187500000e-01,9.293585637049203707e-02
1.496583333333333377e+00,1.819458007812500000e-01,9.294714918134872050e-02
1.496604166666666735e+00,1.814270019531250000e-01,9.295843877485598927e-02
1.496625000000000094e+00,1.852416992187500000e-01,9.296972515263761394e-02
1.496645833333333231e+00,1.917114257812500000e-01,9.298100831630713714e-02
1.496666666666666590e+00,1.980285644531250000e-01,9.299228826746459842e-02
1.496687499999999948e+00,2.066345214843750000e-01,9.300356500769471624e-02
1.496708333333333307e+00,2.034301757812500000e-01,9.301483853856482020e-02
1.496729166666666666e+00,1.874389648437500000e-01,9.302610886162140935e-02
1.496750000000000025e+00,1.674194335937500000e-01,9.303737597838453166e-02
1.496770833333333384e+00,1.398315429687500000e-01,9.304863989033990146e-02
1.496791666666666742e+00,1.148071289062500000e-01,9.305990059893091970e-02
1.496812500000000101e+00,9.381103515625000000e-02,9.307115810554934809e-02
1.496833333333333238e+00,6.915283203125000000e-02,9.308241241152735712e-02
1.496854166666666597e+00,4.354858398437500000e-02,9.309366351813137819e-02
1.496874999999999956e+00,3.985595703125000000e-02,9.310491142655875907e-02
1.496895833333333314e+00,5.987548828125000000e-02,9.311615613793976232e-02
1.496916666666666673e+00,9.521484375000000000e-02,9.312739765334597519e-02
1.496937500000000032e+00,1.526184082031250000e-01,9.313863597380159232e-02
1.496958333333333391e+00,1.781921386718750000e-01,9.314987110029417094e-02
1.496979166666666750e+00,1.679992675781250000e-01,9.316110303378002944e-02
1.497000000000000108e+00,1.539611816406250000e-01,9.317233177518305376e-02
1.497020833333333245e+00,1.223449707031250000e-01,9.318355732538782799e-02
1.497041666666666604e+00,1.047058105468750000e-01,9.319477968523133538e-02
1.497062499999999963e+00,1.052246093750000000e-01,9.320599885549525621e-02
1.497083333333333321e+00,9.719848632812500000e-02,9.321721483690020849e-02
1.497104166666666680e+00,8.843994140625000000e-02,9.322842763010379119e-02
1.497125000000000039e+00,7.989501953125000000e-02,9.323963723569814177e-02
1.497145833333333398e+00,6.881713867187500000e-02,9.325084365420698018e-02
1.497166666666666757e+00,6.076049804687500000e-02,9.326204688608263904e-02
1.497187499999999893e+00,5.535888671875000000e-02,9.327324693170407910e-02
1.497208333333333252e+00,4.696655273437500000e-02,9.328444379137416920e-02
1.497229166666666611e+00,3.616333007812500000e-02,9.329563746531890911e-02
1.497249999999999970e+00,2.548217773437500000e-02,9.330682795368522298e-02
1.497270833333333329e+00,1.394653320312500000e-02,9.331801525654025153e-02
1.497291666666666687e+00,5.584716796875000000e-03,9.332919937387074150e-02
1.497312500000000046e+00,9.765625000000000000e-04,9.334038030558489130e-02
1.497333333333333405e+00,-2.410888671875000000e-03,9.335155805151551522e-02
1.497354166666666764e+00,-3.448486328125000000e-03,9.336273261142337410e-02
1.497374999999999901e+00,-3.417968750000000000e-03,9.337390398500192146e-02
1.497395833333333259e+00,-2.441406250000000000e-03,9.338507217188096732e-02
1.497416666666666618e+00,1.098632812500000000e-03,9.339623717163098027e-02
1.497437499999999977e+00,7.049560546875000000e-03,9.340739898376698713e-02
1.497458333333333336e+00,1.049804687500000000e-02,9.341855760775236162e-02
1.497479166666666694e+00,1.129150390625000000e-02,9.342971304300184965e-02
1.497500000000000053e+00,1.162719726562500000e-02,9.344086528888448373e-02
1.497520833333333412e+00,1.028442382812500000e-02,9.345201434472587276e-02
1.497541666666666771e+00,1.055908203125000000e-02,9.346316020981150496e-02
1.497562499999999908e+00,1.269531250000000000e-02,9.347430288339056426e-02
1.497583333333333266e+00,1.403808593750000000e-02,9.348544236468089852e-02
1.497604166666666625e+00,1.528930664062500000e-02,9.349657865287433478e-02
1.497624999999999984e+00,3.070068359375000000e-02,9.350771174714425649e-02
1.497645833333333343e+00,6.143188476562500000e-02,9.351884164665512367e-02
1.497666666666666702e+00,1.012878417968750000e-01,9.352996835057390823e-02
1.497687500000000060e+00,1.543579101562500000e-01,9.354109185808287541e-02
1.497708333333333419e+00,2.118225097656250000e-01,9.355221216839179621e-02
1.497729166666666556e+00,2.734069824218750000e-01,9.356332928074945210e-02
1.497749999999999915e+00,3.472290039062500000e-01,9.357444319445458458e-02
1.497770833333333274e+00,4.316711425781250000e-01,9.358555390886703906e-02
1.497791666666666632e+00,4.819946289062500000e-01,9.359666142341757644e-02
1.497812499999999991e+00,4.949340820312500000e-01,9.360776573761397934e-02
1.497833333333333350e+00,4.906616210937500000e-01,9.361886685104209294e-02
1.497854166666666709e+00,4.567565917968750000e-01,9.362996476335987139e-02
1.497875000000000068e+00,4.213867187500000000e-01,9.364105947428907895e-02
1.497895833333333426e+00,3.858947753906250000e-01,9.365215098360443746e-02
1.497916666666666563e+00,3.251342773437500000e-01,9.366323929112205238e-02
1.497937499999999922e+00,2.446594238281250000e-01,9.367432439668765820e-02
1.497958333333333281e+00,1.927185058593750000e-01,9.368540630016096438e-02
1.497979166666666639e+00,1.704101562500000000e-01,9.369648500139647618e-02
1.497999999999999998e+00,1.582031250000000000e-01,9.370756050022617523e-02
1.498020833333333357e+00,1.685180664062500000e-01,9.371863279644733480e-02
1.498041666666666716e+00,1.663208007812500000e-01,9.372970188981559481e-02
1.498062500000000075e+00,1.496582031250000000e-01,9.374076778004325483e-02
1.498083333333333433e+00,1.465148925781250000e-01,9.375183046679765042e-02
1.498104166666666570e+00,1.494140625000000000e-01,9.376288994969905755e-02
1.498124999999999929e+00,1.422119140625000000e-01,9.377394622831904114e-02
1.498145833333333288e+00,1.267089843750000000e-01,9.378499930217945590e-02
1.498166666666666647e+00,1.054992675781250000e-01,9.379604917075150261e-02
1.498187500000000005e+00,7.498168945312500000e-02,9.380709583345250846e-02
1.498208333333333364e+00,4.779052734375000000e-02,9.381813928964129190e-02
1.498229166666666723e+00,2.395629882812500000e-02,9.382917953861150129e-02
1.498250000000000082e+00,-5.706787109375000000e-03,9.384021657958388496e-02
1.498270833333333441e+00,-3.881835937500000000e-02,9.385125041169894988e-02
1.498291666666666577e+00,-5.218505859375000000e-02,9.386228103401272893e-02
1.498312499999999936e+00,-4.455566406250000000e-02,9.387330844549737763e-02
1.498333333333333295e+00,-2.529907226562500000e-02,9.388433264504816855e-02
1.498354166666666654e+00,1.190185546875000000e-02,9.389535363149420499e-02
1.498375000000000012e+00,5.102539062500000000e-02,9.390637140361053625e-02
1.498395833333333371e+00,9.149169921875000000e-02,9.391738596012846885e-02
1.498416666666666730e+00,1.469116210937500000e-01,9.392839729974621077e-02
1.498437500000000089e+00,2.141418457031250000e-01,9.393940542113801695e-02
1.498458333333333226e+00,2.514038085937500000e-01,9.395041032296357064e-02
1.498479166666666584e+00,2.564086914062500000e-01,9.396141200387392312e-02
1.498499999999999943e+00,2.468566894531250000e-01,9.397241046251153529e-02
1.498520833333333302e+00,2.114562988281250000e-01,9.398340569750665563e-02
1.498541666666666661e+00,1.781005859375000000e-01,9.399439770746914613e-02
1.498562500000000020e+00,1.481018066406250000e-01,9.400538649097923971e-02
1.498583333333333378e+00,9.750366210937500000e-02,9.401637204657821434e-02
1.498604166666666737e+00,3.189086914062500000e-02,9.402735437275788755e-02
1.498625000000000096e+00,-1.049804687500000000e-02,9.403833346794927828e-02
1.498645833333333233e+00,-2.920532226562500000e-02,9.404930933050889563e-02
1.498666666666666591e+00,-3.887939453125000000e-02,9.406028195870853870e-02
1.498687499999999950e+00,-2.975463867187500000e-02,9.407125135073414468e-02
1.498708333333333309e+00,-3.063964843750000000e-02,9.408221750469213107e-02
1.498729166666666668e+00,-4.306030273437500000e-02,9.409318041861715332e-02
1.498750000000000027e+00,-4.437255859375000000e-02,9.410414009047991801e-02
1.498770833333333385e+00,-4.074096679687500000e-02,9.411509651819668920e-02
1.498791666666666744e+00,-3.015136718750000000e-02,9.412604969963986323e-02
1.498812500000000103e+00,-9.613037109375000000e-03,9.413699963264986204e-02
1.498833333333333240e+00,1.571655273437500000e-02,9.414794631504788680e-02
1.498854166666666599e+00,4.742431640625000000e-02,9.415888974464814432e-02
1.498874999999999957e+00,9.017944335937500000e-02,9.416982991927069779e-02
1.498895833333333316e+00,1.440734863281250000e-01,9.418076683675444261e-02
1.498916666666666675e+00,2.083435058593750000e-01,9.419170049497140040e-02
1.498937500000000034e+00,2.843322753906250000e-01,9.420263089184023608e-02
1.498958333333333393e+00,3.541259765625000000e-01,9.421355802534035762e-02
1.498979166666666751e+00,4.163818359375000000e-01,9.422448189352369829e-02
1.499000000000000110e+00,4.809570312500000000e-01,9.423540249452441731e-02
1.499020833333333247e+00,5.431823730468750000e-01,9.424631982656685170e-02
1.499041666666666606e+00,5.789794921875000000e-01,9.425723388797305202e-02
1.499062499999999964e+00,5.859375000000000000e-01,9.426814467716734813e-02
1.499083333333333323e+00,5.710449218750000000e-01,9.427905219267657122e-02
1.499104166666666682e+00,5.267028808593750000e-01,9.428995643312514108e-02
1.499125000000000041e+00,4.988098144531250000e-01,9.430085739722637861e-02
1.499145833333333400e+00,4.896240234375000000e-01,9.431175508377147298e-02
1.499166666666666758e+00,4.694824218750000000e-01,9.432264949162187662e-02
1.499187499999999895e+00,4.491577148437500000e-01,9.433354061970410098e-02
1.499208333333333254e+00,4.001159667968750000e-01,9.434442846700673291e-02
1.499229166666666613e+00,3.173217773437500000e-01,9.435531303257653490e-02
1.499249999999999972e+00,2.226562500000000000e-01,9.436619431551108994e-02
1.499270833333333330e+00,1.080017089843750000e-01,9.437707231494589510e-02
1.499291666666666689e+00,3.521728515625000000e-02,9.438794703003459963e-02
1.499312500000000048e+00,1.193237304687500000e-02,9.439881845992237341e-02
1.499333333333333407e+00,2.105712890625000000e-03,9.440968660371659715e-02
1.499354166666666766e+00,2.340698242187500000e-02,9.442055146046003655e-02
1.499374999999999902e+00,4.275512695312500000e-02,9.443141302911470247e-02
1.499395833333333261e+00,5.706787109375000000e-02,9.444227130856176766e-02
1.499416666666666620e+00,9.826660156250000000e-02,9.445312629761262735e-02
1.499437499999999979e+00,1.593933105468750000e-01,9.446397799502634363e-02
1.499458333333333337e+00,2.051696777343750000e-01,9.447482639952858863e-02
1.499479166666666696e+00,2.368469238281250000e-01,9.448567150982696561e-02
1.499500000000000055e+00,2.668457031250000000e-01,9.449651332462405406e-02
1.499520833333333414e+00,2.869873046875000000e-01,9.450735184262529232e-02
1.499541666666666773e+00,3.259582519531250000e-01,9.451818706254722091e-02
1.499562499999999909e+00,3.856201171875000000e-01,9.452901898312675300e-02
1.499583333333333268e+00,4.450988769531250000e-01,9.453984760313415003e-02
1.499604166666666627e+00,5.109863281250000000e-01,9.455067292138770452e-02
1.499624999999999986e+00,5.522766113281250000e-01,9.456149493676935247e-02
1.499645833333333345e+00,5.637207031250000000e-01,9.457231364823709407e-02
1.499666666666666703e+00,5.647583007812500000e-01,9.458312905483319544e-02
1.499687500000000062e+00,5.460205078125000000e-01,9.459394115568746375e-02
1.499708333333333421e+00,5.204772949218750000e-01,9.460474995001658116e-02
1.499729166666666558e+00,4.893493652343750000e-01,9.461555543712152350e-02
1.499749999999999917e+00,4.376525878906250000e-01,9.462635761638231446e-02
1.499770833333333275e+00,3.676757812500000000e-01,9.463715648725121166e-02
1.499791666666666634e+00,3.254699707031250000e-01,9.464795204924079941e-02
1.499812499999999993e+00,3.129882812500000000e-01,9.465874430190847344e-02
1.499833333333333352e+00,3.095092773437500000e-01,9.466953324484241039e-02
1.499854166666666710e+00,3.270263671875000000e-01,9.468031887765128440e-02
1.499875000000000069e+00,3.345336914062500000e-01,9.469110119996085317e-02
1.499895833333333428e+00,3.299560546875000000e-01,9.470188021141431878e-02
1.499916666666666565e+00,3.389587402343750000e-01,9.471265591167411790e-02
1.499937499999999924e+00,3.547668457031250000e-01,9.472342830042351780e-02
1.499958333333333282e+00,3.600769042968750000e-01,9.473419737736946122e-02
1.499979166666666641e+00,3.563232421875000000e-01,9.474496314224635507e-02
1.500000000000000000e+00,3.472290039062500000e-01,9.475572559482026147e-02
1.500020833333333359e+00,3.288574218750000000e-01,9.476648473489118762e-02
1.500041666666666718e+00,3.177185058593750000e-01,9.477724056229344662e-02
1.500062500000000076e+00,3.143920898437500000e-01,9.478799307689439457e-02
1.500083333333333435e+00,3.074035644531250000e-01,9.479874227859255709e-02
1.500104166666666572e+00,3.003845214843750000e-01,9.480948816731774031e-02
1.500124999999999931e+00,2.868347167968750000e-01,9.482023074303130850e-02
1.500145833333333290e+00,2.649230957031250000e-01,9.483097000572766888e-02
1.500166666666666648e+00,2.403564453125000000e-01,9.484170595543392479e-02
1.500187500000000007e+00,2.109680175781250000e-01,9.485243859220897356e-02
1.500208333333333366e+00,1.776123046875000000e-01,9.486316791614204935e-02
1.500229166666666725e+00,1.406250000000000000e-01,9.487389392734808802e-02
1.500250000000000083e+00,9.771728515625000000e-02,9.488461662596352209e-02
1.500270833333333442e+00,4.901123046875000000e-02,9.489533601213831493e-02
1.500291666666666579e+00,2.407836914062500000e-02,9.490605208602642673e-02
1.500312499999999938e+00,2.542114257812500000e-02,9.491676484777049339e-02
1.500333333333333297e+00,3.906250000000000000e-02,9.492747429748411847e-02
1.500354166666666655e+00,7.330322265625000000e-02,9.493818043523402639e-02
