Time(s),OriginalSignal,AmplitudeEnvelope
9.396875000000000089e-01,-9.582519531250000000e-03,9.989872923713482011e-01
9.397083333333333677e-01,5.432128906250000000e-03,9.989952887401953863e-01
9.397291666666666154e-01,-9.674072265625000000e-03,9.990032536971324983e-01
9.397499999999999742e-01,-2.996826171875000000e-02,9.990111872561037165e-01
9.397708333333333330e-01,-6.646728515625000000e-02,9.990190894305011060e-01
9.397916666666666918e-01,-8.554077148437500000e-02,9.990269602331658394e-01
9.398125000000000506e-01,-8.322143554687500000e-02,9.990347996764219474e-01
9.398333333333332984e-01,-8.496093750000000000e-02,9.990426077721111797e-01
9.398541666666666572e-01,-8.218383789062500000e-02,9.990503845316128784e-01
9.398750000000000160e-01,-9.094238281250000000e-02,9.990581299658466419e-01
9.398958333333333748e-01,-1.149597167968750000e-01,9.990658440852794309e-01
9.399166666666666226e-01,-1.397705078125000000e-01,9.990735268999381136e-01
9.399374999999999813e-01,-1.701049804687500000e-01,9.990811784194477685e-01
9.399583333333333401e-01,-1.810913085937500000e-01,9.990887986530837539e-01
9.399791666666666989e-01,-1.689147949218750000e-01,9.990963876098285512e-01
9.399999999999999467e-01,-1.493835449218750000e-01,9.991039452984260549e-01
9.400208333333333055e-01,-1.151123046875000000e-01,9.991114717274170998e-01
9.400416666666666643e-01,-7.879638671875000000e-02,9.991189669051571132e-01
9.400625000000000231e-01,-4.180908203125000000e-02,9.991264308398303262e-01
9.400833333333333819e-01,8.575439453125000000e-03,9.991338635394503287e-01
9.401041666666666297e-01,6.967163085937500000e-02,9.991412650118605132e-01
9.401249999999999885e-01,1.048889160156250000e-01,9.991486352647241942e-01
9.401458333333333472e-01,1.124572753906250000e-01,9.991559743054928555e-01
9.401666666666667060e-01,1.079406738281250000e-01,9.991632821413546361e-01
9.401874999999999538e-01,8.148193359375000000e-02,9.991705587791687160e-01
9.402083333333333126e-01,5.737304687500000000e-02,9.991778042253940395e-01
9.402291666666666714e-01,3.683471679687500000e-02,9.991850184860235906e-01
9.402500000000000302e-01,-7.934570312500000000e-04,9.991922015665335444e-01
9.402708333333332780e-01,-5.068969726562500000e-02,9.991993534718506265e-01
9.402916666666666368e-01,-7.589721679687500000e-02,9.992064742063474503e-01
9.403124999999999956e-01,-7.556152343750000000e-02,9.992135637738679410e-01
9.403333333333333544e-01,-6.402587890625000000e-02,9.992206221777595321e-01
9.403541666666667131e-01,-3.167724609375000000e-02,9.992276494209052506e-01
9.403749999999999609e-01,-5.523681640625000000e-03,9.992346455057352639e-01
9.403958333333333197e-01,1.309204101562500000e-02,9.992416104342337624e-01
9.404166666666666785e-01,4.592895507812500000e-02,9.992485442079300784e-01
9.404375000000000373e-01,8.737182617187500000e-02,9.992554468278986857e-01
9.404583333333332851e-01,1.013488769531250000e-01,9.992623182947635296e-01
9.404791666666666439e-01,8.706665039062500000e-02,9.992691586087057987e-01
9.405000000000000027e-01,5.764770507812500000e-02,9.992759677694685871e-01
9.405208333333333615e-01,3.601074218750000000e-03,9.992827457763767685e-01
9.405416666666667203e-01,-4.852294921875000000e-02,9.992894926283633072e-01
9.405624999999999680e-01,-9.783935546875000000e-02,9.992962083240112259e-01
9.405833333333333268e-01,-1.658325195312500000e-01,9.993028928615933504e-01
9.406041666666666856e-01,-2.471923828125000000e-01,9.993095462391297090e-01
9.406250000000000444e-01,-2.836914062500000000e-01,9.993161684544565881e-01
9.406458333333332922e-01,-2.722778320312500000e-01,9.993227595052863732e-01
9.406666666666666510e-01,-2.369689941406250000e-01,9.993293193892320847e-01
9.406875000000000098e-01,-1.618652343750000000e-01,9.993358481038026042e-01
9.407083333333333686e-01,-1.155395507812500000e-01,9.993423456463639276e-01
9.407291666666666163e-01,-1.025695800781250000e-01,9.993488120140739950e-01
9.407499999999999751e-01,-7.562255859375000000e-02,9.993552472038156331e-01
9.407708333333333339e-01,-5.102539062500000000e-02,9.993616512121447082e-01
9.407916666666666927e-01,-3.353881835937500000e-02,9.993680240352482702e-01
9.408125000000000515e-01,-1.986694335937500000e-02,9.993743656689000332e-01
9.408333333333332993e-01,-2.050781250000000000e-02,9.993806761084067514e-01
9.408541666666666581e-01,-3.680419921875000000e-02,9.993869553485597024e-01
9.408750000000000169e-01,-5.618286132812500000e-02,9.993932033835959405e-01
9.408958333333333757e-01,-8.093261718750000000e-02,9.993994202072031818e-01
9.409166666666666234e-01,-1.192321777343750000e-01,9.994056058125553310e-01
9.409374999999999822e-01,-1.697387695312500000e-01,9.994117601923732108e-01
9.409583333333333410e-01,-1.906127929687500000e-01,9.994178833389952832e-01
9.409791666666666998e-01,-1.791992187500000000e-01,9.994239752444368241e-01
9.409999999999999476e-01,-1.551208496093750000e-01,9.994300359004291145e-01
9.410208333333333064e-01,-1.070556640625000000e-01,9.994360652984144444e-01
9.410416666666666652e-01,-9.402465820312500000e-02,9.994420634295131389e-01
9.410625000000000240e-01,-1.210632324218750000e-01,9.994480302844692687e-01
9.410833333333333828e-01,-1.499023437500000000e-01,9.994539658536188975e-01
9.411041666666666305e-01,-1.955261230468750000e-01,9.994598701269093999e-01
9.411249999999999893e-01,-2.200622558593750000e-01,9.994657430939526410e-01
9.411458333333333481e-01,-2.175903320312500000e-01,9.994715847440908130e-01
9.411666666666667069e-01,-2.185363769531250000e-01,9.994773950664401774e-01
9.411874999999999547e-01,-2.126464843750000000e-01,9.994831740499116046e-01
9.412083333333333135e-01,-2.154846191406250000e-01,9.994889216832172352e-01
9.412291666666666723e-01,-2.310791015625000000e-01,9.994946379548734772e-01
9.412500000000000311e-01,-2.437744140625000000e-01,9.995003228532119977e-01
9.412708333333332789e-01,-2.581176757812500000e-01,9.995059763664052577e-01
9.412916666666666377e-01,-2.620239257812500000e-01,9.995115984824979316e-01
9.413124999999999964e-01,-2.526550292968750000e-01,9.995171891894442107e-01
9.413333333333333552e-01,-2.394714355468750000e-01,9.995227484751355584e-01
9.413541666666667140e-01,-2.185668945312500000e-01,9.995282763274200288e-01
9.413749999999999618e-01,-1.948852539062500000e-01,9.995337727341127021e-01
9.413958333333333206e-01,-1.692504882812500000e-01,9.995392376829900227e-01
9.414166666666666794e-01,-1.357727050781250000e-01,9.995446711617811397e-01
9.414375000000000382e-01,-9.555053710937500000e-02,9.995500731581499210e-01
9.414583333333332860e-01,-7.516479492187500000e-02,9.995554436596585379e-01
9.414791666666666448e-01,-7.632446289062500000e-02,9.995607826537131757e-01
9.415000000000000036e-01,-8.721923828125000000e-02,9.995660901274935339e-01
9.415208333333333623e-01,-1.150817871093750000e-01,9.995713660679003132e-01
9.415416666666667211e-01,-1.431579589843750000e-01,9.995766104615155800e-01
9.415624999999999689e-01,-1.706848144531250000e-01,9.995818232946035442e-01
9.415833333333333277e-01,-2.124023437500000000e-01,9.995870045531346504e-01
9.416041666666666865e-01,-2.650146484375000000e-01,9.995921542228354273e-01
9.416250000000000453e-01,-2.924804687500000000e-01,9.995972722892632056e-01
9.416458333333332931e-01,-2.933044433593750000e-01,9.996023587379005981e-01
9.416666666666666519e-01,-2.825012207031250000e-01,9.996074135542404315e-01
9.416875000000000107e-01,-2.504577636718750000e-01,9.996124367238579111e-01
9.417083333333333695e-01,-2.221679687500000000e-01,9.996174282324503668e-01
9.417291666666666172e-01,-1.988525390625000000e-01,9.996223880658624550e-01
9.417499999999999760e-01,-1.597290039062500000e-01,9.996273162100922649e-01
9.417708333333333348e-01,-1.100158691406250000e-01,9.996322126512997563e-01
9.417916666666666936e-01,-8.264160156250000000e-02,9.996370773757932149e-01
9.418125000000000524e-01,-7.821655273437500000e-02,9.996419103699993869e-01
9.418333333333333002e-01,-8.450317382812500000e-02,9.996467116204117431e-01
9.418541666666666590e-01,-1.100158691406250000e-01,9.996514811135519540e-01
9.418750000000000178e-01,-1.131286621093750000e-01,9.996562188359451318e-01
9.418958333333333766e-01,-9.100341796875000000e-02,9.996609247741402582e-01
9.419166666666666243e-01,-7.122802734375000000e-02,9.996655989147383847e-01
9.419374999999999831e-01,-4.379272460937500000e-02,9.996702412444227193e-01
9.419583333333333419e-01,-2.807617187500000000e-02,9.996748517499687292e-01
9.419791666666667007e-01,-2.789306640625000000e-02,9.996794304182358148e-01
9.419999999999999485e-01,-2.612304687500000000e-02,9.996839772361515442e-01
9.420208333333333073e-01,-2.816772460937500000e-02,9.996884921906961097e-01
9.420416666666666661e-01,-2.825927734375000000e-02,9.996929752688999971e-01
9.420625000000000249e-01,-2.429199218750000000e-02,9.996974264578470937e-01
9.420833333333333837e-01,-2.343750000000000000e-02,9.997018457446941175e-01
9.421041666666666314e-01,-2.383422851562500000e-02,9.997062331166897131e-01
9.421249999999999902e-01,-1.708984375000000000e-03,9.997105885612111997e-01
9.421458333333333490e-01,4.440307617187500000e-02,9.997149120658174182e-01
9.421666666666667078e-01,1.050720214843750000e-01,9.997192036183133457e-01
9.421874999999999556e-01,1.868286132812500000e-01,9.997234632068177085e-01
9.422083333333333144e-01,2.403564453125000000e-01,9.997276908198081680e-01
9.422291666666666732e-01,2.617187500000000000e-01,9.997318864461336441e-01
9.422500000000000320e-01,2.805786132812500000e-01,9.997360500749885581e-01
9.422708333333332797e-01,2.841491699218750000e-01,9.997401816958693122e-01
9.422916666666666385e-01,2.971191406250000000e-01,9.997442812985324334e-01
9.423124999999999973e-01,3.228759765625000000e-01,9.997483488729608236e-01
9.423333333333333561e-01,3.388061523437500000e-01,9.997523844093457734e-01
9.423541666666667149e-01,3.508911132812500000e-01,9.997563878980727514e-01
9.423749999999999627e-01,3.494873046875000000e-01,9.997603593297010871e-01
9.423958333333333215e-01,3.307800292968750000e-01,9.997642986949293320e-01
9.424166666666666803e-01,3.035583496093750000e-01,9.997682059845522939e-01
9.424375000000000391e-01,2.641296386718750000e-01,9.997720811893922033e-01
9.424583333333332869e-01,2.299499511718750000e-01,9.997759243002334317e-01
9.424791666666666456e-01,2.029724121093750000e-01,9.997797353077456650e-01
9.425000000000000044e-01,1.713867187500000000e-01,9.997835142024169564e-01
9.425208333333333632e-01,1.398315429687500000e-01,9.997872609744928862e-01
9.425416666666667220e-01,1.103515625000000000e-01,9.997909756139163884e-01
9.425624999999999698e-01,8.261108398437500000e-02,9.997946581102710173e-01
9.425833333333333286e-01,5.960083007812500000e-02,9.997983084527238828e-01
9.426041666666666874e-01,4.220581054687500000e-02,9.998019266299728036e-01
9.426250000000000462e-01,2.035522460937500000e-02,9.998055126302004547e-01
9.426458333333332940e-01,-5.615234375000000000e-03,9.998090664410298478e-01
9.426666666666666528e-01,-2.972412109375000000e-02,9.998125880494977968e-01
9.426875000000000115e-01,-5.389404296875000000e-02,9.998160774420395969e-01
9.427083333333333703e-01,-7.525634765625000000e-02,9.998195346045206655e-01
9.427291666666666181e-01,-9.289550781250000000e-02,9.998229595222811739e-01
9.427499999999999769e-01,-1.095581054687500000e-01,9.998263521801937781e-01
9.427708333333333357e-01,-1.242675781250000000e-01,9.998297125627164661e-01
9.427916666666666945e-01,-1.313171386718750000e-01,9.998330406539542858e-01
9.428125000000000533e-01,-1.302490234375000000e-01,9.998363364377182982e-01
9.428333333333333011e-01,-1.228942871093750000e-01,9.998395998975820875e-01
9.428541666666666599e-01,-1.075744628906250000e-01,9.998428310169439337e-01
9.428750000000000187e-01,-8.773803710937500000e-02,9.998460297790769946e-01
9.428958333333333774e-01,-6.326293945312500000e-02,9.998491961671772676e-01
9.429166666666666252e-01,-3.076171875000000000e-02,9.998523301644081096e-01
9.429374999999999840e-01,9.277343750000000000e-03,9.998554317539388725e-01
9.429583333333333428e-01,4.174804687500000000e-02,9.998585009189775441e-01
9.429791666666667016e-01,6.573486328125000000e-02,9.998615376427859580e-01
9.429999999999999494e-01,8.828735351562500000e-02,9.998645419086864550e-01
9.430208333333333082e-01,1.053466796875000000e-01,9.998675137000621049e-01
9.430416666666666670e-01,1.269226074218750000e-01,9.998704530003557078e-01
9.430625000000000258e-01,1.536560058593750000e-01,9.998733597930730133e-01
9.430833333333333846e-01,1.770935058593750000e-01,9.998762340617889377e-01
9.431041666666666323e-01,1.993408203125000000e-01,9.998790757901484527e-01
9.431249999999999911e-01,2.086181640625000000e-01,9.998818849618613669e-01
9.431458333333333499e-01,2.025451660156250000e-01,9.998846615606808985e-01
9.431666666666667087e-01,1.879882812500000000e-01,9.998874055703623753e-01
9.431874999999999565e-01,1.611328125000000000e-01,9.998901169746202688e-01
9.432083333333333153e-01,1.389770507812500000e-01,9.998927957570735714e-01
9.432291666666666741e-01,1.229553222656250000e-01,9.998954419012010542e-01
9.432500000000000329e-01,1.011657714843750000e-01,9.998980553903176194e-01
9.432708333333332806e-01,7.785034179687500000e-02,9.999006362075578691e-01
9.432916666666666394e-01,7.461547851562500000e-02,9.999031843358895388e-01
9.433124999999999982e-01,9.286499023437500000e-02,9.999056997581461381e-01
9.433333333333333570e-01,1.257934570312500000e-01,9.999081824570955623e-01
9.433541666666667158e-01,1.797485351562500000e-01,9.999106324155254688e-01
9.433749999999999636e-01,2.253723144531250000e-01,9.999130496163242121e-01
9.433958333333333224e-01,2.613830566406250000e-01,9.999154340425453480e-01
9.434166666666666812e-01,3.080749511718750000e-01,9.999177856774572604e-01
9.434375000000000400e-01,3.588562011718750000e-01,9.999201045045797986e-01
9.434583333333332877e-01,3.911132812500000000e-01,9.999223905077162522e-01
9.434791666666666465e-01,4.044189453125000000e-01,9.999246436709723351e-01
9.435000000000000053e-01,4.044494628906250000e-01,9.999268639787499691e-01
9.435208333333333641e-01,3.848571777343750000e-01,9.999290514157188614e-01
9.435416666666666119e-01,3.634643554687500000e-01,9.999312059667697650e-01
9.435624999999999707e-01,3.400878906250000000e-01,9.999333276169580786e-01
9.435833333333333295e-01,2.998657226562500000e-01,9.999354163514427851e-01
9.436041666666666883e-01,2.459106445312500000e-01,9.999374721554172840e-01
9.436250000000000471e-01,2.183532714843750000e-01,9.999394950140320093e-01
9.436458333333332948e-01,2.188720703125000000e-01,9.999414849123283711e-01
9.436666666666666536e-01,2.301025390625000000e-01,9.999434418352076692e-01
9.436875000000000124e-01,2.626647949218750000e-01,9.999453657674510776e-01
9.437083333333333712e-01,2.884521484375000000e-01,9.999472566937659401e-01
9.437291666666666190e-01,3.058471679687500000e-01,9.999491145988395058e-01
9.437499999999999778e-01,3.378906250000000000e-01,9.999509394673845586e-01
9.437708333333333366e-01,3.786926269531250000e-01,9.999527312841828275e-01
9.437916666666666954e-01,3.967590332031250000e-01,9.999544900341278408e-01
9.438125000000000542e-01,3.918762207031250000e-01,9.999562157022604536e-01
9.438333333333333020e-01,3.749084472656250000e-01,9.999579082737762858e-01
9.438541666666666607e-01,3.377075195312500000e-01,9.999595677340031852e-01
9.438750000000000195e-01,3.188476562500000000e-01,9.999611940683574840e-01
9.438958333333333783e-01,3.206787109375000000e-01,9.999627872622973701e-01
9.439166666666666261e-01,3.174438476562500000e-01,9.999643473012842509e-01
9.439374999999999849e-01,3.182678222656250000e-01,9.999658741707726506e-01
9.439583333333333437e-01,3.123474121093750000e-01,9.999673678562023271e-01
9.439791666666667025e-01,2.966918945312500000e-01,9.999688283429939428e-01
9.439999999999999503e-01,2.835388183593750000e-01,9.999702556165352973e-01
9.440208333333333091e-01,2.698669433593750000e-01,9.999716496621576800e-01
9.440416666666666679e-01,2.565612792968750000e-01,9.999730104651117779e-01
9.440625000000000266e-01,2.452697753906250000e-01,9.999743380105409196e-01
9.440833333333333854e-01,2.332153320312500000e-01,9.999756322834553179e-01
9.441041666666666332e-01,2.211914062500000000e-01,9.999768932687074230e-01
9.441249999999999920e-01,2.163085937500000000e-01,9.999781209509712721e-01
9.441458333333333508e-01,2.190551757812500000e-01,9.999793153147196190e-01
9.441666666666667096e-01,2.268371582031250000e-01,9.999804763442210476e-01
9.441874999999999574e-01,2.417907714843750000e-01,9.999816040235454118e-01
9.442083333333333162e-01,2.600097656250000000e-01,9.999826983365818212e-01
9.442291666666666750e-01,2.816162109375000000e-01,9.999837592670732800e-01
9.442500000000000338e-01,3.104248046875000000e-01,9.999847867986512151e-01
9.442708333333332815e-01,3.459472656250000000e-01,9.999857809148839927e-01
9.442916666666666403e-01,3.629150390625000000e-01,9.999867415993261011e-01
9.443124999999999991e-01,3.594970703125000000e-01,9.999876688355655574e-01
9.443333333333333579e-01,3.474426269531250000e-01,9.999885626072493316e-01
9.443541666666667167e-01,3.198242187500000000e-01,9.999894228980845678e-01
9.443749999999999645e-01,2.992553710937500000e-01,9.999902496918228190e-01
9.443958333333333233e-01,2.873229980468750000e-01,9.999910429722224103e-01
9.444166666666666821e-01,2.668457031250000000e-01,9.999918027230211282e-01
9.444375000000000409e-01,2.430114746093750000e-01,9.999925289279016916e-01
9.444583333333332886e-01,2.293701171875000000e-01,9.999932215704591121e-01
9.444791666666666474e-01,2.255554199218750000e-01,9.999938806341610587e-01
9.445000000000000062e-01,2.289733886718750000e-01,9.999945061023174375e-01
9.445208333333333650e-01,2.431945800781250000e-01,9.999950979580630728e-01
9.445416666666666128e-01,2.564392089843750000e-01,9.999956561843578173e-01
9.445624999999999716e-01,2.688293457031250000e-01,9.999961807640046496e-01
9.445833333333333304e-01,2.894287109375000000e-01,9.999966716796715449e-01
9.446041666666666892e-01,3.161010742187500000e-01,9.999971289139230057e-01
9.446250000000000480e-01,3.307189941406250000e-01,9.999975524492590306e-01
9.446458333333332957e-01,3.327331542968750000e-01,9.999979422681554153e-01
9.446666666666666545e-01,3.294677734375000000e-01,9.999982983530985026e-01
9.446875000000000133e-01,3.161621093750000000e-01,9.999986206866033900e-01
9.447083333333333721e-01,3.062133789062500000e-01,9.999989092512202582e-01
9.447291666666666199e-01,3.002929687500000000e-01,9.999991640295257112e-01
9.447499999999999787e-01,2.876892089843750000e-01,9.999993850041223320e-01
9.447708333333333375e-01,2.712097167968750000e-01,9.999995721576272478e-01
9.447916666666666963e-01,2.570800781250000000e-01,9.999997254726645801e-01
9.448125000000000551e-01,2.445068359375000000e-01,9.999998449318507898e-01
9.448333333333333028e-01,2.325134277343750000e-01,9.999999305177784681e-01
9.448541666666666616e-01,2.224121093750000000e-01,9.999999822129965743e-01
9.448750000000000204e-01,2.079467773437500000e-01,1.000000000000000000e+00
9.448958333333333792e-01,1.888732910156250000e-01,9.999999838612082526e-01
9.449166666666666270e-01,1.694030761718750000e-01,9.999999337789527987e-01
9.449374999999999858e-01,1.481323242187500000e-01,9.999998497354457561e-01
9.449583333333333446e-01,1.370849609375000000e-01,9.999997317127456986e-01
9.449791666666667034e-01,1.378173828125000000e-01,9.999995796927149128e-01
9.449999999999999512e-01,1.437072753906250000e-01,9.999993936569748776e-01
9.450208333333333099e-01,1.582946777343750000e-01,9.999991735868740683e-01
9.450416666666666687e-01,1.785583496093750000e-01,9.999989194634760770e-01
9.450625000000000275e-01,2.044372558593750000e-01,9.999986312675610556e-01
9.450833333333333863e-01,2.348937988281250000e-01,9.999983089796506963e-01
9.451041666666666341e-01,2.690734863281250000e-01,9.999979525800506419e-01
9.451249999999999929e-01,2.906494140625000000e-01,9.999975620489057748e-01
9.451458333333333517e-01,2.971191406250000000e-01,9.999971373662651652e-01
9.451666666666667105e-01,2.950439453125000000e-01,9.999966785121316981e-01
9.451874999999999583e-01,2.790527343750000000e-01,9.999961854665038175e-01
9.452083333333333171e-01,2.661437988281250000e-01,9.999956582093959545e-01
9.452291666666666758e-01,2.567749023437500000e-01,9.999950967208460773e-01
9.452500000000000346e-01,2.372741699218750000e-01,9.999945009809160235e-01
9.452708333333332824e-01,2.110595703125000000e-01,9.999938709696867267e-01
9.452916666666666412e-01,1.954650878906250000e-01,9.999932066672496678e-01
9.453125000000000000e-01,1.903991699218750000e-01,9.999925080536805622e-01
9.453333333333333588e-01,1.897583007812500000e-01,9.999917751090152684e-01
9.453541666666667176e-01,1.978454589843750000e-01,9.999910078132270286e-01
9.453749999999999654e-01,2.010803222656250000e-01,9.999902061462200287e-01
9.453958333333333242e-01,1.987304687500000000e-01,9.999893700878342839e-01
9.454166666666666829e-01,2.013244628906250000e-01,9.999884996178523000e-01
9.454375000000000417e-01,2.058715820312500000e-01,9.999875947160147271e-01
9.454583333333332895e-01,1.996459960937500000e-01,9.999866553620353482e-01
9.454791666666666483e-01,1.824951171875000000e-01,9.999856815356196194e-01
9.455000000000000071e-01,1.584777832031250000e-01,9.999846732164885399e-01
9.455208333333333659e-01,1.241760253906250000e-01,9.999836303843880891e-01
9.455416666666666137e-01,1.044006347656250000e-01,9.999825530190804557e-01
9.455624999999999725e-01,1.008605957031250000e-01,9.999814411003216108e-01
9.455833333333333313e-01,9.875488281250000000e-02,9.999802946078243382e-01
9.456041666666666901e-01,1.042785644531250000e-01,9.999791135212271476e-01
9.456250000000000488e-01,1.027221679687500000e-01,9.999778978200746238e-01
9.456458333333332966e-01,9.207153320312500000e-02,9.999766474838103214e-01
9.456666666666666554e-01,8.456420898437500000e-02,9.999753624917759876e-01
9.456875000000000142e-01,7.650756835937500000e-02,9.999740428232040124e-01
9.457083333333333730e-01,7.397460937500000000e-02,9.999726884572064378e-01
9.457291666666666208e-01,7.879638671875000000e-02,9.999712993727565280e-01
9.457499999999999796e-01,8.520507812500000000e-02,9.999698755486648993e-01
9.457708333333333384e-01,9.521484375000000000e-02,9.999684169635619790e-01
9.457916666666666972e-01,1.123352050781250000e-01,9.999669235958845714e-01
9.458124999999999449e-01,1.365356445312500000e-01,9.999653954238709730e-01
9.458333333333333037e-01,1.679687500000000000e-01,9.999638324255687438e-01
9.458541666666666625e-01,2.077331542968750000e-01,9.999622345788584665e-01
9.458750000000000213e-01,2.217712402343750000e-01,9.999606018615089242e-01
9.458958333333333801e-01,2.072448730468750000e-01,9.999589342512588130e-01
9.459166666666666279e-01,1.813354492187500000e-01,9.999572317258991205e-01
9.459374999999999867e-01,1.346435546875000000e-01,9.999554942633426258e-01
9.459583333333333455e-01,1.073913574218750000e-01,9.999537218416636453e-01
9.459791666666667043e-01,1.030273437500000000e-01,9.999519144391058045e-01
9.459999999999999520e-01,9.399414062500000000e-02,9.999500720340810389e-01
9.460208333333333108e-01,9.027099609375000000e-02,9.999481946051663739e-01
9.460416666666666696e-01,6.997680664062500000e-02,9.999462821311292382e-01
9.460625000000000284e-01,2.899169921875000000e-02,9.999443345909618808e-01
9.460833333333333872e-01,-1.425170898437500000e-02,9.999423519639354385e-01
9.461041666666666350e-01,-6.597900390625000000e-02,9.999403342296402375e-01
9.461249999999999938e-01,-1.183471679687500000e-01,9.999382813680215421e-01
9.461458333333333526e-01,-1.690979003906250000e-01,9.999361933594033136e-01
9.461666666666667114e-01,-2.270507812500000000e-01,9.999340701845006452e-01
9.461874999999999591e-01,-2.899169921875000000e-01,9.999319118244318627e-01
9.462083333333333179e-01,-3.196105957031250000e-01,9.999297182607095325e-01
9.462291666666666767e-01,-3.132019042968750000e-01,9.999274894752103737e-01
9.462500000000000355e-01,-2.868041992187500000e-01,9.999252254501085346e-01
9.462708333333332833e-01,-2.295532226562500000e-01,9.999229261677793357e-01
9.462916666666666421e-01,-2.132873535156250000e-01,9.999205916107033465e-01
9.463125000000000009e-01,-2.436218261718750000e-01,9.999182217614074331e-01
9.463333333333333597e-01,-2.763977050781250000e-01,9.999158166024639804e-01
9.463541666666667185e-01,-3.299560546875000000e-01,9.999133761165323042e-01
9.463749999999999662e-01,-3.568725585937500000e-01,9.999109002864042806e-01
9.463958333333333250e-01,-3.506164550781250000e-01,9.999083890950291043e-01
9.464166666666666838e-01,-3.490600585937500000e-01,9.999058425255055171e-01
9.464375000000000426e-01,-3.398742675781250000e-01,9.999032605610477242e-01
9.464583333333332904e-01,-3.238830566406250000e-01,9.999006431849496446e-01
9.464791666666666492e-01,-3.045349121093750000e-01,9.998979903805462754e-01
9.465000000000000080e-01,-2.714233398437500000e-01,9.998953021311727252e-01
9.465208333333333668e-01,-2.251586914062500000e-01,9.998925784201139200e-01
9.465416666666666146e-01,-1.912841796875000000e-01,9.998898192305447630e-01
9.465624999999999734e-01,-1.699523925781250000e-01,9.998870245454606343e-01
9.465833333333333321e-01,-1.490783691406250000e-01,9.998841943476178828e-01
9.466041666666666909e-01,-1.346740722656250000e-01,9.998813286194805361e-01
9.466250000000000497e-01,-1.148986816406250000e-01,9.998784273431869929e-01
9.466458333333332975e-01,-8.856201171875000000e-02,9.998754905005138305e-01
9.466666666666666563e-01,-6.646728515625000000e-02,9.998725180728422757e-01
9.466875000000000151e-01,-4.602050781250000000e-02,9.998695100411161274e-01
9.467083333333333739e-01,-3.131103515625000000e-02,9.998664663857974588e-01
9.467291666666666217e-01,-2.432250976562500000e-02,9.998633870868214313e-01
9.467499999999999805e-01,-2.142333984375000000e-02,9.998602721235612112e-01
9.467708333333333393e-01,-2.432250976562500000e-02,9.998571214748087632e-01
9.467916666666666980e-01,-1.846313476562500000e-02,9.998539351187658575e-01
9.468124999999999458e-01,-2.380371093750000000e-03,9.998507130330459569e-01
9.468333333333333046e-01,1.516723632812500000e-02,9.998474551946695543e-01
9.468541666666666634e-01,3.823852539062500000e-02,9.998441615800726101e-01
9.468750000000000222e-01,4.354858398437500000e-02,9.998408321651340858e-01
9.468958333333333810e-01,2.862548828125000000e-02,9.998374669252269031e-01
9.469166666666666288e-01,1.922607421875000000e-03,9.998340658352870003e-01
9.469374999999999876e-01,-4.342651367187500000e-02,9.998306288698802780e-01
9.469583333333333464e-01,-1.109924316406250000e-01,9.998271560032634397e-01
9.469791666666667052e-01,-2.027282714843750000e-01,9.998236472094470528e-01
9.469999999999999529e-01,-2.011108398437500000e-01,9.998201024622419553e-01
9.470208333333333117e-01,-9.646606445312500000e-02,9.998165217352565914e-01
9.470416666666666705e-01,-3.103637695312500000e-02,9.998129050018139674e-01
9.470625000000000293e-01,1.898193359375000000e-02,9.998092522348211997e-01
9.470833333333333881e-01,1.983642578125000000e-02,9.998055634066773667e-01
9.471041666666666359e-01,-5.783081054687500000e-02,9.998018384892806143e-01
9.471249999999999947e-01,-9.561157226562500000e-02,9.997980774541050941e-01
9.471458333333333535e-01,-1.064147949218750000e-01,9.997942802722711297e-01
9.471666666666667123e-01,-1.264038085937500000e-01,9.997904469145669770e-01
9.471874999999999600e-01,-1.347961425781250000e-01,9.997865773514440502e-01
9.472083333333333188e-01,-1.007080078125000000e-01,9.997826715530058195e-01
9.472291666666666776e-01,-1.989746093750000000e-02,9.997787294889657339e-01
9.472500000000000364e-01,1.577758789062500000e-02,9.997747511285800526e-01
9.472708333333332842e-01,8.972167968750000000e-03,9.997707364405872266e-01
9.472916666666666430e-01,2.899169921875000000e-03,9.997666853932222208e-01
9.473125000000000018e-01,-2.206420898437500000e-02,9.997625979542831276e-01
9.473333333333333606e-01,-9.533691406250000000e-02,9.997584740912247581e-01
9.473541666666667194e-01,-2.188415527343750000e-01,9.997543137712620043e-01
9.473749999999999671e-01,-2.704467773437500000e-01,9.997501169614770866e-01
9.473958333333333259e-01,-2.478332519531250000e-01,9.997458836288781736e-01
9.474166666666666847e-01,-2.181701660156250000e-01,9.997416137403897229e-01
9.474375000000000435e-01,-1.528320312500000000e-01,9.997373072627920854e-01
9.474583333333332913e-01,-1.245422363281250000e-01,9.997329641626391261e-01
9.474791666666666501e-01,-1.431579589843750000e-01,9.997285844061764015e-01
9.475000000000000089e-01,-1.510925292968750000e-01,9.997241679592916430e-01
9.475208333333333677e-01,-1.672058105468750000e-01,9.997197147875153123e-01
9.475416666666666154e-01,-1.588134765625000000e-01,9.997152248560355892e-01
9.475624999999999742e-01,-1.175842285156250000e-01,9.997106981297214645e-01
9.475833333333333330e-01,-7.397460937500000000e-02,9.997061345731205195e-01
9.476041666666666918e-01,-1.809692382812500000e-02,9.997015341504363883e-01
9.476250000000000506e-01,1.785278320312500000e-02,9.996968968254907884e-01
9.476458333333332984e-01,2.810668945312500000e-02,9.996922225616678981e-01
