envelope_mean,envelope_std,envelope_variance,envelope_skewness,envelope_kurtosis,envelope_median,envelope_min,envelope_max,envelope_range,envelope_p25,envelope_p75,envelope_p90,envelope_p95,peak_count,peak_mean_height,peak_max_height,peak_std_height,mean_rate_of_change,std_rate_of_change,max_rate_of_change,dominant_freq,dominant_freq_magnitude,energy_0_5Hz,energy_5_10Hz,energy_10_20Hz,envelope_rms,zero_crossing_rate,filename,filepath,duration,sample_rate,label,label_name
0.7247063102051207,0.10467650564510646,0.010957170834070003,-0.26794206915174623,2.997949840904454,0.7201723844954147,0.0,1.0,1.0,0.6505632905691056,0.7822071489182669,0.8621928728822792,0.9207226275681876,11.0,0.841980968632254,1.0,0.08686214616371617,2.541853609402783e-05,3.051332676799988e-05,0.0004011915828054315,0.4,0.06944681590400824,2.034693990967376,0.16458546449637554,0.1651179537837563,0.7322270186801294,9.166666666666667e-05,h1.wav,.\h1.wav,5.0,48000,0,Healthy
0.32548360035314167,0.20356545237069343,0.041438893398885054,1.1601439956159598,1.2673413460805465,0.2984805366177252,0.0,1.0,1.0,0.18520012678885425,0.39962305932327435,0.6221596324147616,0.8081106721076514,4.0,0.8331831150835035,1.0,0.17751966992616355,3.917288783680678e-05,4.727646463112361e-05,0.0005780421812302725,0.2,0.18439470753034787,1.6528041951595747,0.27201516436701506,0.11087241261542667,0.3838990329471132,9.583333333333334e-05,h10.wav,.\h10.wav,5.0,48000,0,Healthy
0.5448340834968286,0.214417863221591,0.045975020068512916,-0.1578973199611029,-0.28051530951695813,0.5517829566656847,0.0,1.0,1.0,0.4078693735976974,0.6721499692929399,0.8482794798474776,0.9104193826532069,15.0,0.7946789293836204,1.0,0.14082952410371372,4.7826077755425436e-05,3.593820886499909e-05,0.0001909397045374659,0.4,0.17511897290987516,2.1888497693213393,0.27437177133361207,0.03929700607190366,0.5855076418018318,0.0001,h11.wav,.\h11.wav,5.0,48000,0,Healthy
0.11462494420287539,0.07527481432686708,0.005666297671944314,4.564591828723152,39.78756469637139,0.10468935120877271,0.0,1.0,1.0,0.07145611412473128,0.15055025166904218,0.1827627131463937,0.20247328280043245,0.0,0.0,0.0,0.0,1.3109159842302911e-05,2.911218481456501e-05,0.000353468814811575,0.2,0.05086623361220526,0.6183771626886129,0.18654595234454213,0.19263842168691647,0.13713196383577614,6.666666666666667e-05,h12.wav,.\h12.wav,5.0,48000,0,Healthy
0.09216259891167256,0.06645164965153627,0.00441582174141052,6.4630564746490204,67.39535766329762,0.0913882548506988,0.0,1.0,1.0,0.05767003309024807,0.11724801402363727,0.13605992289717198,0.1458498477294384,0.0,0.0,0.0,0.0,1.0575533907729986e-05,3.1655488489990185e-05,0.0003981111999719067,0.2,0.03297162059762563,0.5114809770709757,0.21664258285010335,0.22433347561049052,0.11362115287024836,5.4166666666666664e-05,h13.wav,.\h13.wav,5.0,48000,0,Healthy
0.07892795879700883,0.06278867321998717,0.003942417484726334,7.778733617154953,86.82583481798449,0.07074054386637268,0.0,1.0,1.0,0.05280370466497027,0.09236358446603256,0.12134022575547819,0.1406275306958608,0.0,0.0,0.0,0.0,1.255411116211212e-05,3.378595577066747e-05,0.0004138347493679584,0.2,0.03442841543631109,0.4676100989473971,0.1992351446209073,0.2044017545182138,0.10085653258261787,9.166666666666667e-05,h14.wav,.\h14.wav,5.0,48000,0,Healthy
0.10891948384762082,0.06627995054439506,0.004393031844167455,5.930091480507601,56.67763993239124,0.09867996374652485,0.0,1.0,1.0,0.0764933875039164,0.12816129471431115,0.14814108461179873,0.16874331876012091,0.0,0.0,0.0,0.0,1.3129805601599924e-05,3.5827556371581836e-05,0.00043873328427079805,1.8,0.023193160911100533,0.5622148511794487,0.21167924000248972,0.2006111430687931,0.1275009247252724,8.333333333333333e-05,h2-1.wav,.\h2-1.wav,5.0,48000,0,Healthy
0.36402169677355284,0.20277909307287725,0.04111936058745862,0.7757833506085446,0.06515076468310221,0.3163910630514463,0.0,1.0,1.0,0.2231859981140397,0.4657067172828596,0.6921882867557773,0.7431894015615226,4.0,0.7138266813781342,0.9498571836524236,0.15990769606939415,3.3716150154105865e-05,3.0048145317826705e-05,0.00024696148685010577,0.25,0.1817589926230281,1.62568575491462,0.20430764926891518,0.18079376624317825,0.41669072021027187,7.8125e-05,h2-2.wav,.\h2-2.wav,4.0,48000,0,Healthy
0.7994786283070237,0.06961845968388776,0.004846729928757105,-3.1181326174572996,30.634954375904094,0.7932651542237283,0.0,1.0,1.0,0.7624918371757099,0.8377663763372125,0.8724126147288603,0.8914994425862595,7.0,0.8923389581490786,1.0,0.04891805115106114,1.8462110385052858e-05,3.046544191669309e-05,0.0003877528899191932,0.2,0.03923514958617603,1.9593177852609107,0.1958243089509913,0.17916099373629527,0.8025040853780354,0.00011666666666666667,h2.wav,.\h2.wav,5.0,48000,0,Healthy
0.27847947961109326,0.1854831059814878,0.034403982604539834,0.5837627896890405,-0.6819146869353827,0.21816438788886933,0.0,1.0,1.0,0.13125107140363987,0.4289276546187679,0.5566004603941458,0.5948145134933716,3.0,0.6645685637399357,0.7189860909100598,0.06304806476508032,2.5807894057012582e-05,3.815612198803048e-05,0.0004261972734435071,0.19880715705765406,0.2077595798266653,1.3524719210127976,0.22442419582624298,0.19310608976437993,0.3345964781180536,2.07090788601723e-05,h3.wav,.\h3.wav,5.03,48000,0,Healthy
